Location,Period,Indicator,Dim1,First Tooltip
Fiji,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.59
Fiji,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.5
Fiji,2011,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.58
Fiji,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.67
Fiji,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.58
Fiji,2010,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.66
Fiji,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.75
Fiji,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.65
Fiji,2009,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.73
Fiji,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.73
Fiji,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.62
Fiji,2008,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.74
Fiji,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.58
Fiji,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.44
Fiji,2007,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.63
Fiji,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.32
Fiji,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.14
Fiji,2006,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.42
Fiji,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.98
Fiji,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.77
Fiji,2005,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.11
Fiji,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.64
Fiji,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.4
Fiji,2004,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.8
Fiji,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.42
Fiji,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.15
Fiji,2003,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.6
Fiji,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.36
Fiji,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.09
Fiji,2002,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.56
Fiji,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.46
Fiji,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.21
Fiji,2001,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.63
Fiji,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,22.69
Fiji,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.47
Fiji,2000,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,20.82
Fiji,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.02
Fiji,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,24.83
Fiji,1999,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.1
Fiji,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.39
Fiji,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.25
Fiji,1998,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.43
Fiji,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,23.79
Fiji,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,25.69
Fiji,1997,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,21.77
Fiji,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,24.22
Fiji,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,26.16
Fiji,1996,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,22.17
Fiji,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,24.71
Fiji,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,26.69
Fiji,1995,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,22.63
Fiji,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,25.3
Fiji,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,27.36
Fiji,1994,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,23.17
Fiji,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,26.03
Fiji,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,28.12
Fiji,1993,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,23.84
Fiji,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,26.88
Fiji,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,29.05
Fiji,1992,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,24.59
Fiji,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,27.85
Fiji,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,30.1
Fiji,1991,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,25.49
Fiji,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,28.91
Fiji,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,31.24
Fiji,1990,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,26.45
Fiji,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,30.04
Fiji,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,32.46
Fiji,1989,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,27.51
Fiji,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,31.21
Fiji,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,33.73
Fiji,1988,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,28.58
Fiji,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,32.41
Fiji,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,34.98
Fiji,1987,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,29.73
Fiji,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,33.66
Fiji,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,36.34
Fiji,1986,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,30.91
Fiji,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,35.02
Fiji,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,37.81
Fiji,1985,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,32.17
Fiji,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,36.52
Fiji,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,39.31
Fiji,1984,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,33.63
Fiji,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,38.17
Fiji,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,41.11
Fiji,1983,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,35.14
Fiji,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,40.03
Fiji,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,43.08
Fiji,1982,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,36.91
Fiji,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,42.11
Fiji,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,45.22
Fiji,1981,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,38.84
Fiji,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,44.33
Fiji,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,47.5
Fiji,1980,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,40.9
Fiji,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,46.53
Fiji,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,49.8
Fiji,1979,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,43.03
Fiji,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,48.69
Fiji,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,52.01
Fiji,1978,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,45.13
Fiji,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,50.66
Fiji,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,54.14
Fiji,1977,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,47
Fiji,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,52.41
Fiji,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,55.95
Fiji,1976,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,48.66
Fiji,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,53.84
Fiji,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,57.48
Fiji,1975,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,50.08
Fiji,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,54.96
Fiji,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,58.66
Fiji,1974,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Female,51.13
Fiji,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Both sexes,55.78
Fiji,1973,Under-five mortality rate (probability of dying by age 5 per 1000 live births),Male,59.49
