Location,Period,Indicator,Dim1,First Tooltip
Hungary,2015,New HIV infections (per 1000 uninfected population),Female,
Hungary,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Hungary,2010,New HIV infections (per 1000 uninfected population),Male,
Hungary,2010,New HIV infections (per 1000 uninfected population),Female,
Hungary,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Hungary,2005,New HIV infections (per 1000 uninfected population),Male,
Hungary,2005,New HIV infections (per 1000 uninfected population),Female,
Hungary,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Hungary,2000,New HIV infections (per 1000 uninfected population),Male,
Hungary,2000,New HIV infections (per 1000 uninfected population),Female,
Iceland,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Iceland,2019,New HIV infections (per 1000 uninfected population),Male,
Iceland,2019,New HIV infections (per 1000 uninfected population),Female,
Iceland,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Iceland,2015,New HIV infections (per 1000 uninfected population),Male,
Iceland,2015,New HIV infections (per 1000 uninfected population),Female,
Iceland,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Iceland,2010,New HIV infections (per 1000 uninfected population),Male,
Iceland,2010,New HIV infections (per 1000 uninfected population),Female,
Iceland,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Iceland,2005,New HIV infections (per 1000 uninfected population),Male,
Iceland,2005,New HIV infections (per 1000 uninfected population),Female,
Iceland,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Iceland,2000,New HIV infections (per 1000 uninfected population),Male,
Iceland,2000,New HIV infections (per 1000 uninfected population),Female,
India,2019,New HIV infections (per 1000 uninfected population),Both sexes,
India,2019,New HIV infections (per 1000 uninfected population),Male,
India,2019,New HIV infections (per 1000 uninfected population),Female,
India,2015,New HIV infections (per 1000 uninfected population),Both sexes,
India,2015,New HIV infections (per 1000 uninfected population),Male,
India,2015,New HIV infections (per 1000 uninfected population),Female,
India,2010,New HIV infections (per 1000 uninfected population),Both sexes,
India,2010,New HIV infections (per 1000 uninfected population),Male,
India,2010,New HIV infections (per 1000 uninfected population),Female,
India,2005,New HIV infections (per 1000 uninfected population),Both sexes,
India,2005,New HIV infections (per 1000 uninfected population),Male,
India,2005,New HIV infections (per 1000 uninfected population),Female,
India,2000,New HIV infections (per 1000 uninfected population),Both sexes,
India,2000,New HIV infections (per 1000 uninfected population),Male,
India,2000,New HIV infections (per 1000 uninfected population),Female,
Indonesia,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Indonesia,2019,New HIV infections (per 1000 uninfected population),Male,
Indonesia,2019,New HIV infections (per 1000 uninfected population),Female,
Indonesia,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Indonesia,2015,New HIV infections (per 1000 uninfected population),Male,
Indonesia,2015,New HIV infections (per 1000 uninfected population),Female,
Indonesia,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Indonesia,2010,New HIV infections (per 1000 uninfected population),Male,
Indonesia,2010,New HIV infections (per 1000 uninfected population),Female,
Indonesia,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Indonesia,2005,New HIV infections (per 1000 uninfected population),Male,
Indonesia,2005,New HIV infections (per 1000 uninfected population),Female,
Indonesia,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Indonesia,2000,New HIV infections (per 1000 uninfected population),Male,
Indonesia,2000,New HIV infections (per 1000 uninfected population),Female,
Iran (Islamic Republic of),2019,New HIV infections (per 1000 uninfected population),Both sexes,0.05
Iran (Islamic Republic of),2019,New HIV infections (per 1000 uninfected population),Male,0.07
Iran (Islamic Republic of),2019,New HIV infections (per 1000 uninfected population),Female,0.03
Iran (Islamic Republic of),2015,New HIV infections (per 1000 uninfected population),Both sexes,0.06
Iran (Islamic Republic of),2015,New HIV infections (per 1000 uninfected population),Male,0.08
Iran (Islamic Republic of),2015,New HIV infections (per 1000 uninfected population),Female,0.03
Iran (Islamic Republic of),2010,New HIV infections (per 1000 uninfected population),Both sexes,0.07
Iran (Islamic Republic of),2010,New HIV infections (per 1000 uninfected population),Male,0.1
Iran (Islamic Republic of),2010,New HIV infections (per 1000 uninfected population),Female,0.03
Iran (Islamic Republic of),2005,New HIV infections (per 1000 uninfected population),Both sexes,0.08
Iran (Islamic Republic of),2005,New HIV infections (per 1000 uninfected population),Male,0.13
Iran (Islamic Republic of),2005,New HIV infections (per 1000 uninfected population),Female,0.03
Iran (Islamic Republic of),2000,New HIV infections (per 1000 uninfected population),Both sexes,0.07
Iran (Islamic Republic of),2000,New HIV infections (per 1000 uninfected population),Male,0.11
Iran (Islamic Republic of),2000,New HIV infections (per 1000 uninfected population),Female,0.03
Ireland,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Ireland,2019,New HIV infections (per 1000 uninfected population),Male,
Ireland,2019,New HIV infections (per 1000 uninfected population),Female,
Ireland,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Ireland,2015,New HIV infections (per 1000 uninfected population),Male,
Ireland,2015,New HIV infections (per 1000 uninfected population),Female,
Ireland,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Ireland,2010,New HIV infections (per 1000 uninfected population),Male,
Ireland,2010,New HIV infections (per 1000 uninfected population),Female,
Ireland,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Ireland,2005,New HIV infections (per 1000 uninfected population),Male,
Ireland,2005,New HIV infections (per 1000 uninfected population),Female,
Ireland,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Ireland,2000,New HIV infections (per 1000 uninfected population),Male,
Ireland,2000,New HIV infections (per 1000 uninfected population),Female,
Israel,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Israel,2019,New HIV infections (per 1000 uninfected population),Male,
Israel,2019,New HIV infections (per 1000 uninfected population),Female,
Israel,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Israel,2015,New HIV infections (per 1000 uninfected population),Male,
Israel,2015,New HIV infections (per 1000 uninfected population),Female,
Israel,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Israel,2010,New HIV infections (per 1000 uninfected population),Male,
Israel,2010,New HIV infections (per 1000 uninfected population),Female,
Israel,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Israel,2005,New HIV infections (per 1000 uninfected population),Male,
Israel,2005,New HIV infections (per 1000 uninfected population),Female,
Israel,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Israel,2000,New HIV infections (per 1000 uninfected population),Male,
Israel,2000,New HIV infections (per 1000 uninfected population),Female,
Italy,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.04
Italy,2019,New HIV infections (per 1000 uninfected population),Male,0.06
Italy,2019,New HIV infections (per 1000 uninfected population),Female,0.02
Italy,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.06
Italy,2015,New HIV infections (per 1000 uninfected population),Male,0.08
Italy,2015,New HIV infections (per 1000 uninfected population),Female,0.03
Italy,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.08
Italy,2010,New HIV infections (per 1000 uninfected population),Male,0.12
Italy,2010,New HIV infections (per 1000 uninfected population),Female,0.04
Italy,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.11
Italy,2005,New HIV infections (per 1000 uninfected population),Male,0.16
Italy,2005,New HIV infections (per 1000 uninfected population),Female,0.06
Italy,2000,New HIV infections (per 1000 uninfected population),Both sexes,0.1
Italy,2000,New HIV infections (per 1000 uninfected population),Male,0.14
Italy,2000,New HIV infections (per 1000 uninfected population),Female,0.05
Jamaica,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.58
Jamaica,2019,New HIV infections (per 1000 uninfected population),Male,0.82
Jamaica,2019,New HIV infections (per 1000 uninfected population),Female,0.33
Jamaica,2015,New HIV infections (per 1000 uninfected population),Both sexes,0.62
Jamaica,2015,New HIV infections (per 1000 uninfected population),Male,0.88
Jamaica,2015,New HIV infections (per 1000 uninfected population),Female,0.36
Jamaica,2010,New HIV infections (per 1000 uninfected population),Both sexes,0.68
Jamaica,2010,New HIV infections (per 1000 uninfected population),Male,0.96
Jamaica,2010,New HIV infections (per 1000 uninfected population),Female,0.4
Jamaica,2005,New HIV infections (per 1000 uninfected population),Both sexes,0.78
Jamaica,2005,New HIV infections (per 1000 uninfected population),Male,1.09
Jamaica,2005,New HIV infections (per 1000 uninfected population),Female,0.47
Jamaica,2000,New HIV infections (per 1000 uninfected population),Both sexes,1.04
Jamaica,2000,New HIV infections (per 1000 uninfected population),Male,1.4
Jamaica,2000,New HIV infections (per 1000 uninfected population),Female,0.69
Japan,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Japan,2019,New HIV infections (per 1000 uninfected population),Male,
Japan,2019,New HIV infections (per 1000 uninfected population),Female,
Japan,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Japan,2015,New HIV infections (per 1000 uninfected population),Male,
Japan,2015,New HIV infections (per 1000 uninfected population),Female,
Japan,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Japan,2010,New HIV infections (per 1000 uninfected population),Male,
Japan,2010,New HIV infections (per 1000 uninfected population),Female,
Japan,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Japan,2005,New HIV infections (per 1000 uninfected population),Male,
Japan,2005,New HIV infections (per 1000 uninfected population),Female,
Japan,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Japan,2000,New HIV infections (per 1000 uninfected population),Male,
Japan,2000,New HIV infections (per 1000 uninfected population),Female,
Jordan,2019,New HIV infections (per 1000 uninfected population),Both sexes,
Jordan,2019,New HIV infections (per 1000 uninfected population),Male,
Jordan,2019,New HIV infections (per 1000 uninfected population),Female,
Jordan,2015,New HIV infections (per 1000 uninfected population),Both sexes,
Jordan,2015,New HIV infections (per 1000 uninfected population),Male,
Jordan,2015,New HIV infections (per 1000 uninfected population),Female,
Jordan,2010,New HIV infections (per 1000 uninfected population),Both sexes,
Jordan,2010,New HIV infections (per 1000 uninfected population),Male,
Jordan,2010,New HIV infections (per 1000 uninfected population),Female,
Jordan,2005,New HIV infections (per 1000 uninfected population),Both sexes,
Jordan,2005,New HIV infections (per 1000 uninfected population),Male,
Jordan,2005,New HIV infections (per 1000 uninfected population),Female,
Jordan,2000,New HIV infections (per 1000 uninfected population),Both sexes,
Jordan,2000,New HIV infections (per 1000 uninfected population),Male,
Jordan,2000,New HIV infections (per 1000 uninfected population),Female,
Kazakhstan,2019,New HIV infections (per 1000 uninfected population),Both sexes,0.2
Kazakhstan,2019,New HIV infections (per 1000 uninfected population),Male,0.28
Kazakhstan,2019,New HIV infections (per 1000 uninfected population),Female,0.12
